791528 18:1:52 1 1 0 0 0 1 1 18.00 23.50 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.60 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.60 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
834618 6:0:2 0 1 0 0 1 0 1 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
834618 6:0:2 0 1 0 0 1 0 1 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
834679 6:1:3 1 0 0 0 1 1 0 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.90 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
834679 6:1:3 1 0 0 0 1 1 0 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.90 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
877934 18:1:58 1 1 0 0 0 1 1 18.00 23.70 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.60 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.60 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
921020 6:0:4 0 1 0 0 1 0 1 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
921020 6:0:4 0 1 0 0 1 0 1 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
921080 6:1:4 1 0 0 0 1 1 0 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
921080 6:1:4 1 0 0 0 1 1 0 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
964296 18:1:20 1 1 0 0 0 1 1 18.00 23.40 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.30 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
1007461 6:0:45 0 1 0 0 1 0 1 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
1007461 6:0:45 0 1 0 0 1 0 1 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
1007522 6:1:46 1 0 0 0 1 1 0 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.40 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
1007522 6:1:46 1 0 0 0 1 1 0 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.40 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.40 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
1050677 18:1:1 1 1 0 0 0 1 1 18.00 23.20 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.30 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
1093832 6:0:16 0 1 0 0 1 0 1 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
