1013851 6:0:6 0 1 1 0 1 0 1 22.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 18.50 0.18 0.18 1.00 1.00 1.00 1.00 1.00 1.00 
1013911 6:1:6 0 0 1 60 1 0 0 22.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.90 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 60 1 0 0 20.00 18.50 0.18 0.18 1.00 1.00 1.00 1.00 1.00 1.00 
1017278 6:57:13 0 0 1 3427 1 0 0 22.00 21.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.90 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 3427 1 1 0 20.00 19.80 0.18 0.18 1.00 1.00 1.00 1.00 1.00 1.00 
1018962 7:25:17 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.90 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.18 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
1018962 7:25:17 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.90 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.18 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
1100266 6:0:21 0 1 1 0 1 0 1 22.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 19.30 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 23.10 0.16 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
1100266 6:0:21 0 1 1 0 1 0 1 22.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 19.30 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 23.10 0.16 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
1100326 6:1:21 0 0 1 60 1 0 0 22.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 0 20.00 19.30 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 23.10 0.16 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
1102068 6:30:23 0 0 1 1802 1 0 0 22.00 20.70 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 23.10 0.16 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
1105793 7:32:28 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 23.10 0.16 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
1105793 7:32:28 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 23.10 0.16 0.16 1.00 1.00 1.00 1.00 1.00 1.00 
